month,stock,code,status,hs300_return,curr_return,excess_return_curr,next_return,excess_return_next,EP,EPcut,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROE_ttm,ROA_q,ROA_ttm,grossprofitmargin_q,grossprofitmargin_ttm,profitmargin_q,profitmargin_ttm,assetturnover_q,assetturnover_ttm,operationcashflowratio_q,operationcashflowratio_ttm,financial_leverage,debtequityratio,cashratio,currentratio,ln_capital,HAlpha,return_1m,return_3m,return_6m,return_12m,wgt_return_1m,wgt_return_3m,wgt_return_6m,wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,exp_wgt_return_12m,std_FF3factor_1m,std_FF3factor_3m,std_FF3factor_6m,std_FF3factor_12m,std_1m,std_3m,std_6m,std_12m,ln_price,beta,turn_1m,turn_3m,turn_6m,turn_12m,bias_turn_1m,bias_turn_3m,bias_turn_6m,bias_turn_12m,rating_average,rating_change,rating_targetprice,holder_avgpctchange,macd,dea,dif,rsi,psy,bias,CON_BP,CON_EP,CON_EPS,CON_GPE,CON_NP,CON_ROE,CON_BP_REL,CON_EP_REL,CON_EPS_REL,CON_GPE_REL,CON_NP_REL,CON_ROE_REL
196,000001.SZ,000001,1,0.085507,0.09454423,0.00903723,-0.0535994,-0.0485084,0.262964,0.26019,-0.269317,-0.016133,3.10107,1.28484,-1.6455,0.807575,1.06203,0.458826,2.15194,0.203079,-0.186203,-0.267742,0.13705,0.121123,0.0,0.0,0.167332,0.164694,0.0673898,0.0367499,1.44353,1.50717,-0.054444,-0.117688,0.0,0.0,-0.136557,-0.315787,0.195093,-0.325345,0.164169,-0.432716,-0.291483,-0.190554,-0.173281,-0.484943,-0.623324,-0.523445,-0.365745,-0.272906,0.011089,-0.227146,-0.222263,-0.925786,-0.33013,-0.33303,-0.39893,-1.03939,-1.18527,-0.705892,-0.188395,-0.187037,-0.226165,-0.388028,0.428862,0.319626,0.394388,-0.222597,-0.926631,0.0895403,-0.0792662,-0.268261,-1.62822,-2.14219,-1.92989,0.774045,0.151247,-0.254422,0.139977,0.229882,1.59151,0.940632,0.68714,-0.0726939,-0.42715,0.401975,0.14677,0.708164,1.026,1.07339
196,000002.SZ,000002,1,0.085507,0.211821,0.126314,-0.0747377,-0.0696467,0.410717,0.488227,-0.0173145,1.06277,-2.81515,-0.522108,1.02777,-1.31181,-1.92037,-0.76409,-0.177291,-0.53263,-0.876866,-0.0956343,-1.32351,-0.908711,-0.22852,-0.64211,0.274461,-0.531221,-0.702706,-0.173144,-0.0621322,0.0300927,-1.06403,0.0138328,-0.29006,-0.170137,-3.22789,0.613185,-0.669488,-1.82495,-1.63227,-0.030135,-0.0255824,-0.583532,-0.533303,-0.403668,0.273522,0.0399029,-0.262911,-0.454573,-0.65789,-0.411945,-0.0524443,0.676513,-0.281924,-0.0769453,0.107003,0.526279,-0.262387,-0.485393,-0.61563,-0.847631,-0.847737,-0.800229,0.194123,-0.31795,-0.342392,-0.174749,-0.529215,-0.087442,-0.482062,0.775252,-0.89163,-1.05895,-0.740341,-1.33576,-1.57791,-0.344468,1.39235,0.535909,1.57081,0.562017,-1.82261,-0.414391,-0.889053,-0.499463,0.28918,-0.275016,0.114056,-0.139387
196,000003.SZ,000003,0,0.085507,0.009351499999999999,-0.0761555,-0.0162162,-0.0111252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,000004.SZ,000004,1,0.085507,0.07841628,-0.00709072,-0.01217849,-0.00708749,-0.0502523,0.138554,-0.556062,-0.309142,0.158147,-0.299756,-0.166126,0.395839,-1.3933,-2.24663,0.0995931,-2.30253,-2.35173,-0.553158,-2.16637,-0.884794,0.894805,0.99501,-2.52069,-1.3526,-1.22897,-1.02955,0.612274,2.19937,-0.241473,-1.06621,-1.00633,-0.645095,2.20711,-0.265254,-0.0777264,0.524496,-0.194221,-0.24065,0.473261,1.20825,-0.167473,0.0133297,0.136195,0.471862,0.701918,0.687216,1.40205,1.15978,0.792804,0.112136,1.14396,0.824102,0.48609,-0.0807883,0.0245303,-0.652101,0.709263,0.444632,0.306214,0.254194,0.457376,0.161106,-0.0171868,-0.356664,-0.476725,-0.0400296,-0.0660893,0.253827,-0.456979,-0.453968,-0.616279,-1.16249,-2.03523,-0.42966,0.461721,0.783902,0.759083,0.0262775,2.34316,0.537257,0.42682,0.143609,0.0550215,0.0812549,0.107385,-0.0645963
196,000005.SZ,000005,1,0.085507,0.08864669,0.00313969,0.061334799999999995,0.0664258,-1.95288,-1.558,-0.960536,-1.06985,0.191808,0.591198,-0.987222,0.0686992,-0.556051,0.152746,0.0478702,0.110934,-0.843405,-1.68624,-0.747659,-1.11842,-1.13973,-0.665706,-2.16717,-2.5834,-0.306981,-0.544061,0.427815,0.0559801,1.24415,2.04833,-0.427377,-1.25648,1.05658,0.90233,0.123521,0.482929,0.628985,0.414987,0.269466,0.66363,0.715457,0.478746,-0.0348137,0.418549,0.594959,0.707265,0.667933,1.48732,1.31377,0.883176,0.729105,1.26385,1.37731,0.88646,1.62727,0.444723,0.58368,0.766124,0.878154,0.76674,-0.714753,0.116312,0.31138,-0.229025,-0.229142,-0.0192405,3.62204,-0.0752131,-0.0817191,0.447459,0.386153,-0.751737,0.760694,-0.0896046,0.22193,0.376788,0.364859,0.0126305,1.12626,0.258237,0.205154,0.0690266,0.0264465,0.0390558,0.0516154,-0.0310487
196,000006.SZ,000006,1,0.085507,0.07688966,-0.00861734,0.08990630000000001,0.0949973,1.87322,1.9353,0.312677,0.362901,-0.674869,-1.75673,2.22671,-2.5828,-0.924457,-0.879612,0.169266,-0.87659,-0.336657,0.98713,-0.205058,0.864867,-0.150981,-0.168414,0.37408,0.700495,-0.24998,0.622211,-0.0702854,-0.59091,0.809387,-0.640698,0.478497,0.309444,-0.333557,-0.576442,0.422947,0.596115,-0.0617064,-0.119195,0.527154,0.519765,-0.153609,0.0559428,0.767744,0.75036,0.597733,0.356307,0.411257,0.294911,0.398583,-0.0667437,0.531137,0.316359,0.182649,0.0744359,0.540851,-1.30978,0.504447,0.361073,0.0500987,0.0313202,0.759738,0.638814,-0.27107,-0.616583,-1.20165,-0.152729,0.0098601,-0.1027,0.680652,-1.50209,-1.52319,1.65384,-0.391857,0.766129,1.41314,1.81442,0.894106,0.974484,1.99898,1.27054,1.76429,2.11897,1.94566,1.13183,2.06831,1.58493
196,000007.SZ,000007,0,0.085507,0.009351499999999999,-0.0761555,-0.0162162,-0.0111252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,000008.SZ,000008,0,0.085507,0.009351499999999999,-0.0761555,-0.0162162,-0.0111252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,000009.SZ,000009,0,0.085507,0.009351600000000002,-0.0761554,0.5486420000000001,0.553733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,000010.SZ,000010,1,0.085507,0.08370662,-0.00180038,0.0332189,0.0383099,-0.614057,-0.406254,-1.12708,-0.735279,2.0317,-0.29429,-0.799982,0.000540571,2.38806,0.00120191,0.000376675,0.000872903,-0.857546,-0.60481,-1.25439,-0.657705,-0.602721,0.0814323,-1.92898,-0.758373,-0.820267,-0.0738423,1.1119,-1.8832,0.634595,0.670661,1.84874,1.29944,0.00754525,-1.15288,0.0655809,-0.678211,0.707658,0.718758,-0.285085,-0.73264,0.58085,-0.191435,-1.18259,-0.76855,-0.536803,-0.0595655,-0.717574,-0.851348,-0.234482,-1.28839,-1.08943,-0.705996,-0.626209,-0.889745,0.861956,2.09392,0.104097,0.0960051,0.0459725,-0.380317,0.497336,0.531848,0.586153,-0.0212733,-0.00180304,-0.000151398,-0.000249959,-0.341972,1.14728,-0.348084,0.240356,1.57593,0.994369,-0.165485,-1.40409,-1.25543,-1.19516,0.426317,-1.04798,-0.752201,3.18184,-0.854309,-0.22147,-0.968896,-0.698407,-2.5297
196,000011.SZ,000011,1,0.085507,0.0389812,-0.0465258,0.123352,0.128443,-0.727075,-0.388185,-0.475109,-0.703447,0.724208,0.309388,2.42371,-1.52492,-2.64555,-1.33623,0.304889,-1.37332,0.338095,-0.322814,0.392329,0.058822,0.813421,0.878344,1.0128,0.31322,0.118758,0.037465,0.252681,0.0605258,1.1757,1.31269,0.205997,-0.173623,0.257934,-0.347735,0.665921,0.464017,0.70628,0.887806,0.41029,0.481623,-0.297418,-0.283248,0.092678,0.37411,0.424791,0.238519,1.61284,1.77318,0.85916,0.772863,1.23871,1.03392,0.71756,0.704571,-0.198738,0.11391,0.0711574,0.127057,-0.322901,-0.75237,1.23374,1.31747,1.26619,1.11434,0.0654963,5.76138,-0.00785149,-0.19731,0.216876,0.617128,0.664417,0.305444,0.748586,0.482678,-0.733585,0.213474,0.00913708,-0.669357,-0.536511,0.4649,-0.00481103,-0.064413,-0.169381,0.0127936,-0.336093,-0.0552728
