month,stock,code,status,hs300_return,curr_return,excess_return_curr,next_return,excess_return_next,EP,EPcut,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROE_ttm,ROA_q,ROA_ttm,grossprofitmargin_q,grossprofitmargin_ttm,profitmargin_q,profitmargin_ttm,assetturnover_q,assetturnover_ttm,operationcashflowratio_q,operationcashflowratio_ttm,financial_leverage,debtequityratio,cashratio,currentratio,ln_capital,HAlpha,return_1m,return_3m,return_6m,return_12m,wgt_return_1m,wgt_return_3m,wgt_return_6m,wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,exp_wgt_return_12m,std_FF3factor_1m,std_FF3factor_3m,std_FF3factor_6m,std_FF3factor_12m,std_1m,std_3m,std_6m,std_12m,ln_price,beta,turn_1m,turn_3m,turn_6m,turn_12m,bias_turn_1m,bias_turn_3m,bias_turn_6m,bias_turn_12m,rating_average,rating_change,rating_targetprice,holder_avgpctchange,macd,dea,dif,rsi,psy,bias,CON_BP,CON_EP,CON_EPS,CON_GPE,CON_NP,CON_ROE,CON_BP_REL,CON_EP_REL,CON_EPS_REL,CON_GPE_REL,CON_NP_REL,CON_ROE_REL
226,000001.SZ,000001,1,0.023528,0.02778328,0.00425528,0.016056429999999997,-0.00308457,0.19004,0.0487974,0.449615,1.30376,-2.62909,-3.58483,-0.58128,0.0178808,0.195671,-0.00453999,-1.66564,-0.090445,-0.157604,-0.171048,0.0140466,0.0113641,0.0,0.0,-0.790699,-0.863481,0.050779,0.0452303,-2.86394,-3.03681,-0.0248077,-0.0312277,0.0,0.0,-0.410831,0.230133,-0.0889322,-0.206125,0.452899,0.397819,-0.193671,0.293879,0.673847,0.773677,0.193847,-0.223124,0.179473,0.523353,0.689824,1.08908,1.09231,1.34862,0.857062,0.990966,1.44798,1.33356,-0.0144527,-0.86686,0.661568,0.948397,1.04161,1.11819,-0.163351,-0.150139,0.101158,0.348917,-0.623808,-0.813441,0.468339,-0.613291,-1.77148,-0.517617,-1.90543,-1.40616,-1.36299,-0.116743,0.287741,0.487707,0.690642,0.17692,0.355865,-0.0395111,0.0368875,-0.0372978,-0.230522,0.0988679,-0.227149,-0.209715
226,000002.SZ,000002,1,0.023528,0.01445429,-0.00907371,-0.017485600000000004,-0.0366266,0.665058,1.02173,-0.942834,1.04938,0.947297,1.36926,1.04977,0.205829,0.0504312,-0.506503,-0.18598,0.0479976,-0.30201,0.612548,-0.857651,-0.471961,-0.544385,-0.452629,-0.65652,-0.501537,-0.279414,0.0409667,0.939885,0.393151,-0.596537,0.453935,-0.346502,-0.0979604,-2.81102,-0.550096,0.713585,1.88477,-0.512034,1.37345,0.370155,-0.331302,-1.73974,-0.689643,0.276132,0.49625,0.265104,-0.450738,-1.98283,-1.94477,-2.3545,-2.4167,-1.58058,-1.98029,-3.05757,-1.62449,-1.30238,1.0332,-0.56923,-0.836665,-1.07545,-1.1788,0.890943,0.456467,-0.238889,-0.841115,1.6147,0.20991,-1.02785,-1.05535,-1.44045,2.87004,2.75699,1.60501,0.791496,0.900881,-0.341826,0.882613,1.7217,-0.490687,-2.20339,0.308769,1.43303,0.896005,-0.0978833,0.503005,-0.199567,-0.0324566
226,000003.SZ,000003,0,0.023528,0.01686624,-0.00666176,-0.0087816,-0.0279226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,000004.SZ,000004,1,0.023528,-0.11519200000000002,-0.13872,0.013768969999999998,-0.00537203,-0.261534,-0.10443,-0.899826,-0.307002,0.69764,1.00855,-0.558307,0.304499,2.46191,2.29303,0.0757204,2.41051,2.23063,0.728271,0.299512,0.00434568,-1.02836,-1.00915,-0.241073,-0.237613,0.670119,0.432475,2.27516,2.22575,-1.16588,0.363734,-0.767751,-1.29142,1.69873,-0.378195,1.15011,-0.664826,-0.547166,-0.94129,0.639349,-1.08416,-1.07399,-0.222123,-0.129896,0.17853,-0.266249,-0.667737,-0.880127,-0.728996,-0.494695,0.0867853,-0.0937242,-0.958834,-0.450937,0.943334,-1.03959,0.118427,0.197759,0.16858,-0.0323124,0.380726,-0.0186596,-0.0425682,-0.277254,0.491083,-0.0894126,0.000161985,-0.230956,-0.50138,1.97781,1.98707,2.03077,-0.822471,0.789687,0.885682,0.500558,0.693494,0.440213,0.0971963,1.98433,0.303142,-0.190451,-0.0590094,0.104615,-0.023821,0.119451,0.0565924
226,000005.SZ,000005,1,0.023528,-0.0270576,-0.0505856,-0.002656000000000002,-0.021797,-0.271216,-1.05559,-1.21345,-1.19722,-0.660786,-1.05887,-0.973033,0.0705083,1.87237,0.0590169,-2.96303,0.0211011,-0.52843,0.423196,1.46602,0.691051,-0.143584,-0.0826228,-0.612259,-1.24919,0.027128,-0.243717,-0.396434,-0.916938,1.24864,2.15228,-0.72781,-1.10194,0.779097,-1.0513,-0.19719,0.397074,0.75968,0.942622,-0.375662,0.472017,0.959642,0.220467,-0.206205,-0.193873,0.152269,0.490695,1.13989,1.72649,2.12993,1.15215,0.7856,1.16241,1.51753,0.800726,0.818973,-0.828764,0.653506,0.635771,0.680995,0.267168,0.861705,1.0483,1.43161,0.854431,1.10247,-0.196343,-0.108539,0.266323,0.220347,-0.174936,-0.0890828,0.910976,-0.395742,-0.0284146,-1.37699,-1.3475,-0.949285,0.0456781,-1.21706,-0.256468,0.265307,0.253181,0.0767025,-0.0111949,0.0165855,0.00985688
226,000006.SZ,000006,1,0.023528,-0.089649,-0.113177,0.006264699999999998,-0.0128763,-0.204436,0.131026,-0.195487,-0.6496,1.2992,2.10411,1.79558,-2.02375,-2.64869,-1.31144,0.00246599,-1.01499,-0.146732,-0.136371,-0.235382,-0.0723193,0.632462,0.332069,0.406438,0.472748,-0.312861,-0.196315,2.23465,2.03098,-0.422835,-0.819351,-0.157071,0.00464422,0.0344881,0.0888112,0.781712,0.627614,-0.585428,0.063608,0.776107,-0.262457,-1.96062,-0.807844,0.678532,0.388176,-0.385652,-1.11399,-0.0531539,-0.0390268,-0.32294,0.179531,-0.296197,-0.516542,-0.889109,-0.387661,0.324914,-0.502833,-0.521609,-0.226753,-0.701844,-0.144575,-0.851656,-0.353956,-1.34554,-0.390337,-1.4908,-0.196414,-0.00752154,-0.382795,2.4017,2.38009,2.52354,1.30226,-0.301707,0.992993,0.0848533,0.687399,-0.0759479,0.35237,0.579406,0.267702,0.436748,0.336629,0.0309448,0.182861,-0.0356611,-0.0148961
226,000007.SZ,000007,0,0.023528,-0.0708732,-0.0944012,-0.0087816,-0.0279226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,000008.SZ,000008,1,0.023528,-0.058080200000000005,-0.0816082,0.001635099999999997,-0.0175059,-0.444071,-0.431197,-0.616287,-0.95976,0.75969,-0.659666,-1.31574,0.83169,0.647393,1.43361,-0.0788948,0.48576,-0.658715,-0.34181,0.130518,-0.0371736,1.2834,1.21731,0.1392,0.297646,-0.704279,-0.754816,-0.314668,-0.455593,0.957705,0.98461,0.587214,0.488483,-1.78854,-1.81466,0.859098,0.904347,1.09059,0.812797,0.194355,0.456186,1.03518,0.851157,0.475093,0.308458,0.459962,0.850763,1.37316,0.814236,0.0897869,-0.196932,0.770187,0.713804,0.119536,0.121482,1.04473,0.00843643,0.83032,0.624434,0.600998,0.774161,0.890646,0.460536,0.376198,1.0011,0.640786,-0.208996,0.0783846,-0.132566,2.5311,2.19844,2.70565,1.10541,1.17287,1.03121,-1.14868,-0.507085,-1.07507,0.660478,0.088701,0.682849,0.14646,-0.152127,-0.686852,-0.258531,-0.581189,-0.399393
226,000009.SZ,000009,1,0.023528,-0.0729999,-0.0965279,0.018529346,-0.000611654,-0.501166,-0.656535,-0.992519,-0.396449,-1.01272,-0.0657058,0.117867,-1.61696,0.103474,-1.03954,-0.0527641,-1.23645,-0.536417,0.0409703,-0.206751,-0.18641,0.687823,0.675804,-0.463475,-0.312169,-0.536029,-0.417249,-0.200483,0.187738,-0.450675,-1.26363,-0.230191,-0.176789,-1.18628,0.671284,1.2017,0.650806,0.711731,0.551764,0.962842,0.456852,-0.737039,-0.676059,0.848713,0.954353,0.722332,0.135759,0.813593,0.641093,0.338401,0.439302,0.123543,0.33384,-0.198378,-0.36415,0.400621,-0.395371,-0.228873,-0.45228,-0.832924,-0.968553,0.458011,0.261094,-0.267296,-0.821167,-1.35006,-0.35899,0.160936,-0.663381,0.948504,0.743663,0.965654,1.94882,0.58957,1.35523,-1.01106,-1.32687,-0.941465,-1.67163,-1.3968,-0.91146,0.00318258,0.255873,-0.041562,0.109434,-0.107648,0.167388
226,000010.SZ,000010,1,0.023528,-0.083262,-0.10679,0.001204199999999999,-0.0179368,-0.506878,-0.731092,0.50961,-0.898172,-0.556081,-1.30585,-0.931668,2.35868,0.762522,2.42086,0.0374888,1.957,-0.463066,-0.479406,-0.390269,-0.296147,0.610838,0.569162,-0.00861264,-0.15709,-1.00923,-0.973451,-1.58975,-1.92889,0.4349,-1.20423,-0.404788,-0.276119,0.78083,-0.360257,0.363242,0.122386,0.930832,1.4632,0.892848,0.361896,-0.0526899,0.550549,0.17182,0.230204,0.319379,0.508522,1.10056,1.00089,0.524602,0.618897,0.890272,0.0686495,0.395155,0.731972,1.11625,1.08901,-0.123177,-0.0536276,-0.27194,0.203227,-0.226378,-0.0169499,-0.306438,0.0356728,-1.22822,8.02e-05,-0.114345,-0.367006,0.256247,0.614959,0.628275,0.999879,0.315144,0.1011,1.49913,0.681493,-0.402441,2.51805,0.131517,-0.361091,0.321968,0.217349,0.0447968,0.089203,-0.0532595,-0.00967784
