month,stock,code,status,hs300_return,curr_return,excess_return_curr,next_return,excess_return_next,EP,EPcut,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROE_ttm,ROA_q,ROA_ttm,grossprofitmargin_q,grossprofitmargin_ttm,profitmargin_q,profitmargin_ttm,assetturnover_q,assetturnover_ttm,operationcashflowratio_q,operationcashflowratio_ttm,financial_leverage,debtequityratio,cashratio,currentratio,ln_capital,HAlpha,return_1m,return_3m,return_6m,return_12m,wgt_return_1m,wgt_return_3m,wgt_return_6m,wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,exp_wgt_return_12m,std_FF3factor_1m,std_FF3factor_3m,std_FF3factor_6m,std_FF3factor_12m,std_1m,std_3m,std_6m,std_12m,ln_price,beta,turn_1m,turn_3m,turn_6m,turn_12m,bias_turn_1m,bias_turn_3m,bias_turn_6m,bias_turn_12m,rating_average,rating_change,rating_targetprice,holder_avgpctchange,macd,dea,dif,rsi,psy,bias,CON_BP,CON_EP,CON_EPS,CON_GPE,CON_NP,CON_ROE,CON_BP_REL,CON_EP_REL,CON_EPS_REL,CON_GPE_REL,CON_NP_REL,CON_ROE_REL
92,000001.SZ,000001,1,-0.002796,0.014516399999999999,0.0173124,0.06124379,0.00445879,-0.318029,-0.470172,-0.0399777,0.174566,1.39508,1.67258,-0.582383,-0.699869,-0.381576,-0.187538,0.060611,-0.24281,-0.455477,-0.49452,0.528722,0.470817,0.0,0.0,-0.565754,-0.901344,0.25508,0.21894,-1.63967,1.38172,0.0172327,-0.134197,0.197845,0.0,0.148031,0.283052,0.264279,0.71833,1.04359,1.00645,0.2461,0.311892,0.511161,0.409264,0.660552,0.43668,0.371205,0.388427,0.35537,0.840775,0.530468,-0.415028,0.453887,-0.0667049,-0.063239,-0.710731,-0.555237,-0.387832,0.53547,0.589893,0.634392,0.590165,0.273709,-0.0113726,-0.0256554,-0.362466,2.30933,-1.19765,0.0,-0.32745,-1.23887,2.30603,-0.713167,-0.0210874,-0.671356,0.531977,-0.879657,-2.67124,-1.60591,-0.968598,-0.15195,-1.71459,-0.655616,0.920083,0.517384,1.52559,-0.0169072,1.89728
92,000002.SZ,000002,0,-0.002796,0.0176443,0.0204403,0.15823199999999998,0.101447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,000003.SZ,000003,0,-0.002796,-0.003027422,-0.000231422,-0.0215148,-0.0782998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,000004.SZ,000004,1,-0.002796,0.0129179,0.0157139,-0.08205299999999999,-0.138838,-0.19823,-0.127579,-0.996791,-0.836001,-0.0234744,-0.149072,-0.381173,-0.000201211,-1.65288,0.248518,0.0653723,0.216478,-1.20604,-0.750278,-1.29416,-0.925282,0.952111,0.764484,-2.11742,-0.863788,-0.831479,-0.52064,-0.0519589,-0.18523,0.452977,-0.0121441,-0.901408,0.651651,1.15584,1.07389,0.447773,0.528555,0.47089,0.796586,0.0577443,0.519948,0.419798,0.656277,0.311272,0.527524,0.609867,0.581649,0.676393,0.36177,0.287383,0.163159,-0.27792,-0.0927975,-0.275512,-0.460439,-0.300183,0.738481,0.940722,0.702699,0.527094,0.197463,1.3984,1.3996,1.42876,1.11619,-0.186526,-0.0561635,0.00798105,-0.0917496,0.528802,0.692737,0.984352,0.959674,-0.58234,0.803584,-0.0738698,0.0827115,0.195779,-0.0617246,0.642039,0.186475,0.0204887,-0.0327887,-0.0378546,-0.00165212,-0.0182353,-0.0381208
92,000005.SZ,000005,1,-0.002796,0.08788170000000001,0.0906777,0.048997990000000005,-0.00778701,-0.912678,-1.47032,0.428286,-0.816817,0.1605,-0.31256,-0.722543,1.74018,-1.28713,-2.48618,-0.159762,-2.40852,-0.829343,-0.807814,-0.912279,-0.684357,1.41064,0.214675,-2.54102,-2.32631,-0.679722,-0.962368,-0.275523,-0.484265,0.391015,0.315442,-0.668645,-1.43784,-0.0395176,0.4496,-0.615528,-0.727828,0.0496808,0.588937,0.108,0.46945,0.72127,0.818648,-0.0486381,0.14037,0.403181,0.588811,0.138523,-0.181329,0.104885,0.0933296,-0.590189,-0.939027,0.0448312,0.141293,1.97463,-0.759752,0.436644,0.36477,0.404583,0.487783,0.225338,-0.0426009,0.0635191,0.340881,0.00636614,0.00191686,-0.000272393,0.357,0.54611,-0.881553,-0.582048,0.0311759,-0.687075,-0.550672,0.00252117,-0.00282294,-0.00668192,0.00210666,-0.0219128,-0.00636438,-0.000699278,0.00111908,0.00129198,5.64e-05,0.000622371,0.00130106
92,000006.SZ,000006,1,-0.002796,0.11385600000000001,0.116652,-0.028491599999999992,-0.0852766,1.97408,0.828699,1.06268,1.74876,-0.297629,-0.852422,0.689387,-3.22e-06,0.079625,0.00397961,-1.07675,0.00346654,-0.163309,0.746666,-0.165947,0.711603,-0.878268,-0.699192,-0.41397,0.169685,0.336041,1.07209,-1.92444,-0.244271,0.0250438,-0.868359,0.167852,-0.0166296,0.0185421,-0.242891,-0.31896,-0.112054,0.212255,-0.688531,0.407296,0.368206,0.695582,0.407767,-1.23523,0.0598118,0.469973,0.618169,0.43979,0.695785,0.360671,0.0637919,1.93213,0.906486,1.0945,0.677189,-0.314475,-0.0192086,0.509603,0.638488,0.772399,0.5486,0.433404,0.673577,1.2545,0.725032,-0.00298692,-0.000899367,0.000127804,0.230117,-1.77187,0.105334,-1.23529,0.258615,2.35227,-1.61425,-0.0011829,0.00132449,0.00313508,-0.000988419,0.0102812,0.00298609,0.000328093,-0.000525059,-0.000606179,-2.65e-05,-0.000292009,-0.000610444
92,000007.SZ,000007,1,-0.002796,0.0094336,0.0122296,-0.015361,-0.072146,-1.995,0.284552,-1.1714,-0.245778,-0.0643844,2.26173,-0.588715,-0.000107797,-0.797242,0.133141,0.0350225,0.115976,-2.73196,-2.15271,-0.803829,-2.15708,1.35652,1.33353,0.282146,-2.12692,-0.619939,-0.61159,-1.51701,-0.710865,-2.92539,-0.381713,0.133892,0.0563352,0.620305,-0.346624,-0.552539,0.799313,0.856355,-0.212128,-1.6017,0.253238,0.266133,-1.58006,-1.63308,-1.68827,-0.66317,-0.315146,-0.397659,0.929249,-0.136589,-1.65102,-0.885816,-0.17463,-0.474568,-1.6978,0.193698,-0.452671,0.175072,0.568287,-0.26915,-0.545913,0.372276,1.09305,-0.0643147,-0.58956,-0.0999296,-0.030089,0.0,0.0213217,-0.314404,-0.703682,-0.968371,0.636346,1.41106,0.198937,-0.0395749,0.0443118,0.104886,-0.0330683,0.343966,0.0999019,0.0109766,-0.0175662,-0.0202802,-0.000885105,-0.00976938,-0.0204228
92,000008.SZ,000008,0,-0.002796,0.08788170000000001,0.0906777,-0.0190757,-0.0758607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,000009.SZ,000009,1,-0.002796,0.10394900000000001,0.106745,-0.050927,-0.107712,-1.88565,-0.80505,-0.291968,0.0714894,-0.0198159,0.931729,-1.01792,-1.0015,-0.0890769,0.0687542,2.90882,0.639764,-0.624174,-1.26364,-0.631996,-1.1371,0.0307539,-0.0578561,-0.820954,-0.715888,-0.193802,-0.331076,2.16212,-1.93972,-0.55658,-1.35659,-0.357982,-0.352072,-0.954268,-0.17123,-0.970073,0.524537,0.856141,1.02197,-0.789646,-0.0613663,0.290967,0.458143,-0.881322,-0.951785,-0.45216,-0.0521795,-0.196472,0.103354,-0.408477,-0.0846643,-1.07957,-0.500952,-1.09927,-0.444941,1.39511,-2.01214,0.308711,0.45603,0.519519,0.685962,-0.116833,0.124412,0.286297,0.942302,-0.784537,-0.265969,-0.00657776,0.120575,0.397556,-0.937022,-0.742991,-0.164446,-1.89754,-0.449794,0.0608814,-0.0681686,-0.161355,0.0508717,-0.529151,-0.153687,-0.0168862,0.0270236,0.0311987,0.00136163,0.015029,0.0314181
92,000010.SZ,000010,1,-0.002796,-0.0428945,-0.0400985,-0.035355700000000004,-0.0921407,-1.24691,-0.81476,-0.84445,0.257453,-0.0609069,2.78981,-0.339583,0.94075,1.27581,-0.592013,0.103008,-2.18678,-0.73085,-0.133121,0.497251,0.171549,0.968608,1.04812,-0.525474,-0.53236,0.407342,0.126073,1.65897,-1.86222,-0.215224,-1.26442,0.136209,-0.337335,1.14646,-0.521854,0.551308,0.780686,0.776708,0.701244,-1.54004,0.219725,-0.0588301,-0.000469512,-0.150784,-0.756142,-0.478632,-0.175965,-0.702078,0.58341,0.100918,-0.218281,-1.32946,-0.697188,-0.947342,-0.951445,0.0024611,-0.8377,-1.01136,0.0279773,-0.21539,-0.538207,-0.55952,0.904646,0.798012,0.322218,-0.184692,-0.055611,0.00790254,0.211196,0.230299,0.153373,0.264543,1.04648,-0.425679,0.333081,-0.0731431,0.0818979,0.193853,-0.0611174,0.635723,0.18464,0.0202871,-0.0324662,-0.0374822,-0.00163587,-0.0180559,-0.0377458
92,000011.SZ,000011,1,-0.002796,0.0347504,0.0375464,0.0962582,0.0394732,-0.161998,0.100773,-1.19167,-0.191325,0.0214827,0.0213394,-1.05901,-0.463193,-0.189247,-0.0275748,0.0274476,-0.158152,0.265868,0.796522,-0.477377,0.180511,-0.164109,0.243261,-0.00208273,0.195413,-0.117936,0.65722,1.03477,0.583445,-0.867838,-0.365918,-0.60992,-0.644677,-1.08151,-0.329375,0.0710484,0.78918,0.175527,-1.12866,-0.868772,-0.348932,-1.18476,-2.43991,0.983856,0.183945,-0.154065,-0.680144,-0.689729,0.350115,-0.162635,-0.8376,-0.48316,-0.597617,-0.832593,-1.62159,-0.098966,-1.16253,-0.675043,-0.714289,-1.47602,-1.95011,-0.123914,0.0524147,-1.04014,-2.1352,0.174229,0.0524606,-0.00745487,-0.687609,1.59468,-0.354544,0.737672,0.83995,0.596539,1.23019,0.0689996,-0.0772584,-0.182871,0.0576551,-0.59971,-0.174181,-0.0191379,0.030627,0.0353588,0.0015432,0.0170331,0.0356076
92,000012.SZ,000012,1,-0.002796,-0.0637649,-0.0609689,0.06393551,0.00715051,0.588923,0.798519,-0.614836,-0.632666,-0.479157,0.794687,1.65571,-0.468318,0.0873684,0.215274,0.771775,0.247643,0.815571,0.760451,0.754621,0.555539,0.749269,0.457224,1.37292,0.895181,-0.468633,-0.433044,0.356164,0.681266,0.358612,-0.133357,-0.786451,-0.932632,-1.82986,1.10649,2.25518,0.863596,-0.20258,0.542156,2.52129,-0.648732,-0.686063,0.0338219,1.44536,1.74191,0.812564,0.0410262,-0.850973,-1.63866,-1.10491,-0.926477,-1.55896,-1.94023,-1.38702,-1.11232,0.27511,-0.559606,-0.856177,-1.13713,-0.749384,-0.765061,-0.345721,-0.743871,-0.427954,-0.392911,-1.80387,-1.47003,0.0,-2.45599,-2.37325,2.11621,1.94245,1.05386,1.22943,1.21847,-1.10713,1.32749,0.412416,-0.260889,2.77867,1.47503,0.92181,2.00513,2.89897,1.46774,2.44728,1.23262
92,000013.SZ,000013,0,-0.002796,-0.003027422,-0.000231422,-0.0215148,-0.0782998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,000014.SZ,000014,1,-0.002796,0.028798400000000002,0.0315944,0.06452413,0.00773913,1.51053,1.81985,-0.153127,0.727598,-1.24755,0.341981,-0.0706331,1.74003,1.33755,1.7625,0.0256782,1.76685,1.80566,1.22258,0.943328,0.967604,-0.0868864,-0.191272,1.12934,1.09376,0.529553,0.735344,0.608601,0.263762,-0.827796,-0.813389,0.0444649,-0.0678691,0.824141,-0.648164,0.635887,-0.552328,-0.854997,-1.25535,0.583131,-1.95687,-1.53375,-1.79478,0.163824,0.284216,-0.697935,-1.46051,0.896035,0.599552,0.809835,0.425487,0.214225,0.104797,0.840937,0.703001,-1.58832,0.279155,-0.0477565,-0.656102,-0.489127,-0.420546,0.218446,-0.426338,-0.218103,-0.140685,-0.132767,-0.0399764,0.00568081,-0.661894,-0.113745,0.65245,0.538371,0.780866,0.00770593,0.138711,-0.0525795,0.058873,0.139353,-0.0439347,0.456995,0.13273,0.0145836,-0.0233386,-0.0269444,-0.00117596,-0.0129797,-0.0271339
92,000015.SZ,000015,0,-0.002796,-0.003027422,-0.000231422,-0.0215148,-0.0782998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
