month,stock,code,status,hs300_return,curr_return,excess_return_curr,next_return,excess_return_next,EP,EPcut,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROE_ttm,ROA_q,ROA_ttm,grossprofitmargin_q,grossprofitmargin_ttm,profitmargin_q,profitmargin_ttm,assetturnover_q,assetturnover_ttm,operationcashflowratio_q,operationcashflowratio_ttm,financial_leverage,debtequityratio,cashratio,currentratio,ln_capital,HAlpha,return_1m,return_3m,return_6m,return_12m,wgt_return_1m,wgt_return_3m,wgt_return_6m,wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,exp_wgt_return_12m,std_FF3factor_1m,std_FF3factor_3m,std_FF3factor_6m,std_FF3factor_12m,std_1m,std_3m,std_6m,std_12m,ln_price,beta,turn_1m,turn_3m,turn_6m,turn_12m,bias_turn_1m,bias_turn_3m,bias_turn_6m,bias_turn_12m,rating_average,rating_change,rating_targetprice,holder_avgpctchange,macd,dea,dif,rsi,psy,bias,CON_BP,CON_EP,CON_EPS,CON_GPE,CON_NP,CON_ROE,CON_BP_REL,CON_EP_REL,CON_EPS_REL,CON_GPE_REL,CON_NP_REL,CON_ROE_REL
254,000001.SZ,000001,1,-0.072427,-0.1335194,-0.0610924,0.15321669999999998,0.0992747,0.093917,-0.0807385,0.0634896,0.299966,0.490997,-2.65349,-1.04999,0.0486675,-0.351131,-0.0475227,0.615265,0.021507,-0.365123,-0.385346,-0.220648,-0.235087,0.0,0.0,-0.646274,-0.870727,-0.0443717,-0.0171453,1.25836,-1.01106,0.131952,0.189209,0.0,0.0,-0.732469,0.10965,0.591161,-0.270038,-0.438391,-0.659399,0.14141,0.306533,0.514241,0.534913,0.157151,0.063,0.36342,0.459576,0.126655,0.1208,0.00668825,-0.0393991,-1.15609,-0.561151,-0.426551,-0.425786,-0.529094,-0.195456,0.3104,0.577978,0.555021,0.51872,-0.147653,0.127757,0.0542948,-0.251773,-0.770231,0.255805,0.527132,0.578577,-2.39723,2.2622,2.10842,0.931231,-0.174743,0.241468,0.51361,0.189336,1.12555,0.371013,-0.516415,-0.0528023,-0.217243,0.0959202,0.267745,0.74182,0.185699,0.316718
254,000002.SZ,000002,1,-0.072427,-0.08250450000000001,-0.0100775,0.052748039999999996,-0.00119396,0.310072,0.743036,-0.956024,0.49498,1.94943,0.236368,1.11453,1.81607,1.06184,0.501053,-0.137906,-0.218242,-1.66731,0.338069,-1.31752,-0.931054,-0.311828,-0.224788,-1.36102,-0.578549,-0.478342,-0.251194,-1.63213,-0.466374,-0.818861,0.157266,-0.493607,-0.133439,-2.83893,-0.37199,-0.159837,0.497072,0.908161,0.121872,-0.1144,0.0127733,-0.0163322,-0.130898,0.019958,0.168703,0.210633,0.0931063,0.55333,0.43595,0.471057,0.154256,0.177651,0.0756821,0.0957683,-0.480675,-1.27212,0.984957,-0.350735,-0.504914,-0.575128,-0.650218,0.574839,0.596664,0.379378,-0.218531,-0.947908,0.344299,0.41247,1.13594,-1.13515,0.93107,1.22116,0.255383,-0.561883,0.228933,-0.660701,1.1561,1.63659,0.235463,-2.06986,0.794043,0.573489,0.369241,0.0762728,0.224928,0.116155,0.140137
254,000003.SZ,000003,0,-0.072427,-0.0581503,0.0142767,-0.02970280000000001,-0.0836448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,000004.SZ,000004,1,-0.072427,-0.08496350000000001,-0.0125365,-0.03376780000000001,-0.0877098,-0.638408,-0.600689,-1.15976,-0.235219,-0.497596,-0.780052,-0.578346,-0.43719,0.974611,0.621605,-0.410094,2.36184,-2.9574,-2.44954,0.507077,-2.73686,1.6509,1.96628,-1.1451,-1.18462,3.00252,3.06909,0.144652,1.02892,0.357596,0.396769,1.71679,1.33211,1.56086,-0.703511,1.15062,-0.637132,-1.2336,-0.906442,0.710322,0.176535,0.275468,0.315933,-0.0877874,-0.716405,-0.47111,0.0156356,-1.87709,-2.24489,-1.80986,-0.774054,-1.48515,-1.05448,-0.624916,0.599591,-0.926868,0.488315,0.347247,0.837907,0.978563,1.00094,-0.677479,0.0901322,0.535915,0.719972,-0.16975,0.0147832,-0.11743,-0.51223,-1.27584,0.148532,-0.727661,0.110114,0.292566,0.240537,0.159333,0.161049,0.382915,-0.239524,1.64904,0.103914,0.0472406,-0.106493,-0.0496724,-0.236043,-0.0506253,-0.209846
254,000005.SZ,000005,1,-0.072427,-0.07135164000000001,0.00107536,0.013775499999999996,-0.0401665,0.335011,-1.84817,-0.591711,-0.973118,0.0392661,-1.232,-0.858802,-2.61388,-1.79789,-2.4976,2.88938,-2.4404,-1.18611,0.57315,-1.06306,0.526723,-0.0722262,0.0242488,-2.53276,-2.38987,-0.690544,-0.611045,-1.09407,-0.798858,0.582642,2.02736,-0.754945,-0.226769,0.878305,-1.85502,0.325362,0.577108,0.328594,-0.0906699,0.0147225,0.226458,0.0898264,-0.115296,0.381967,0.222164,0.183284,0.132072,0.649389,0.614591,-0.0358506,0.181514,0.182926,0.390122,0.245647,0.30193,1.03804,-1.13515,0.625502,0.400786,0.398902,0.544517,0.230096,-0.788313,-1.01668,-1.01254,-0.0962858,0.00838531,-0.0666087,-0.138425,0.00608462,0.144147,0.228142,0.698883,1.94516,0.596242,0.0903766,0.0913502,0.217197,-0.135863,0.935367,0.0589423,0.0267958,-0.0604051,-0.0281751,-0.133888,-0.0287157,-0.119029
254,000006.SZ,000006,1,-0.072427,-0.07251300000000001,-8.6e-05,0.0204354,-0.0335066,1.08563,1.49545,0.564525,-0.740602,2.21119,2.23085,1.93335,-2.51495,-0.829184,-1.01266,0.00348086,-1.05166,0.327543,0.461847,0.274286,0.601612,0.22999,0.391934,2.08908,2.2264,-0.122976,-0.114919,-0.121128,0.524751,0.971054,0.364352,0.152493,-0.126226,0.0859373,0.329292,0.462896,0.658976,0.51601,0.388771,0.177306,0.255044,0.28514,0.181767,0.133851,0.103054,0.242394,0.281143,0.610607,1.01384,0.95443,0.909727,0.257621,0.702583,0.725964,0.288787,0.244014,-0.410897,0.421796,0.278497,0.20675,0.18092,0.732733,0.576863,0.400852,0.314196,1.02525,0.000980042,-0.00778496,0.721184,-1.99442,1.74412,1.81372,0.530523,1.2947,0.266153,-0.0860929,2.00088,0.120629,0.899756,1.19695,1.24679,1.30365,1.92859,1.80585,0.197294,1.85238,1.59731
254,000007.SZ,000007,1,-0.072427,0.12000099999999998,0.192428,-0.031129300000000006,-0.0850713,-3.14168,-1.11954,-2.47676,-1.36158,-0.0359775,-0.484824,-1.03342,0.0445725,-0.693665,0.122915,0.0453381,0.0868896,0.186662,-2.38945,1.8659,-2.05497,2.03483,2.02273,1.3002,-2.20183,-0.0939605,-0.273342,0.553202,-0.466105,1.00526,-1.11511,1.45232,0.674682,1.33569,-0.212201,-2.28238,-0.342325,0.451185,1.36268,-2.00145,-1.1737,-1.91676,-1.42467,-1.79845,-1.99486,-1.86798,-1.56539,-0.874098,-0.981575,-1.89132,-2.04377,0.175615,-0.433223,-1.74386,-2.36047,-0.409631,1.52753,-0.364538,-0.575617,-1.8016,-1.58992,0.369199,0.478803,-0.897432,-1.32563,-0.146577,0.012765,-0.101399,-2.59849,-1.12444,-1.5034,-2.33715,-2.01089,-1.34555,-1.79608,0.137581,0.139063,0.330641,-0.206825,1.42392,0.0897283,0.0407915,-0.0919552,-0.0428913,-0.203819,-0.0437141,-0.181198
254,000008.SZ,000008,1,-0.072427,-0.10588900000000001,-0.033462,-0.003283100000000004,-0.0572251,0.0373919,0.283156,0.957859,-0.591439,-0.0899158,-1.14472,0.243183,-0.433574,0.809194,-0.235337,-0.0370969,-0.00896596,-0.790458,-0.447632,-0.885523,-0.279731,1.39389,1.12391,-0.325994,0.557677,-1.16752,-0.870372,-1.8797,-0.949444,0.716095,0.755175,-0.596978,-0.0963179,-1.11065,-0.218914,0.721948,1.2862,0.76887,1.08051,0.339424,0.813193,0.538882,0.610898,-0.00230919,0.425043,0.615254,0.647786,1.05205,1.29771,1.10077,-0.142307,1.08005,0.995676,0.748144,0.473767,1.70161,-0.64714,0.700663,0.337025,0.450238,0.239509,0.257119,-1.02182,-0.928824,-2.46627,3.09581,-0.0104447,-1.03434,-0.813946,-1.07957,1.92659,1.9382,0.917914,1.34238,0.401803,0.935768,-0.095608,-1.29626,-0.282075,-0.248698,-1.0446,0.601972,1.10789,0.779486,0.16677,0.780796,1.11084
254,000009.SZ,000009,1,-0.072427,-0.0989666,-0.0265396,0.007531299999999998,-0.0464107,-0.374306,-0.0378877,-0.655091,0.890269,2.06383,2.08187,-0.50837,0.454255,-0.0462378,1.57892,1.98379,1.03855,-0.428039,0.207952,-0.0292957,-0.0615235,0.35245,0.442207,-0.30031,0.0135131,-0.460387,-0.434665,0.884116,1.52005,-0.866551,-1.64007,-0.0839551,-0.0972768,-1.07787,0.449757,0.0903911,-0.831449,-0.362854,-0.194594,0.10441,-0.541741,-0.0467085,0.0673599,-0.105904,-0.0572632,-0.125241,-0.108236,-0.0770793,-0.25015,0.546329,1.12436,0.231366,-0.433822,0.0745748,0.195819,0.519553,-0.698629,0.155305,0.00488631,0.202894,0.367437,0.0331202,-0.450455,-0.0191096,0.419266,0.116712,-0.0101642,0.080739,0.47039,-0.0997787,-0.136251,-0.39311,-0.46932,0.230813,-0.199762,-0.109549,-0.110729,-0.263273,0.164685,-1.13379,-0.0714462,-0.0324802,0.0732194,0.0341522,0.162291,0.0348074,0.144279
254,000010.SZ,000010,0,-0.072427,0.043387999999999996,0.115815,-0.07439600000000002,-0.128338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
