month,stock,code,status,hs300_return,curr_return,excess_return_curr,next_return,excess_return_next,EP,EPcut,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROE_ttm,ROA_q,ROA_ttm,grossprofitmargin_q,grossprofitmargin_ttm,profitmargin_q,profitmargin_ttm,assetturnover_q,assetturnover_ttm,operationcashflowratio_q,operationcashflowratio_ttm,financial_leverage,debtequityratio,cashratio,currentratio,ln_capital,HAlpha,return_1m,return_3m,return_6m,return_12m,wgt_return_1m,wgt_return_3m,wgt_return_6m,wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,exp_wgt_return_12m,std_FF3factor_1m,std_FF3factor_3m,std_FF3factor_6m,std_FF3factor_12m,std_1m,std_3m,std_6m,std_12m,ln_price,beta,turn_1m,turn_3m,turn_6m,turn_12m,bias_turn_1m,bias_turn_3m,bias_turn_6m,bias_turn_12m,rating_average,rating_change,rating_targetprice,holder_avgpctchange,macd,dea,dif,rsi,psy,bias,CON_BP,CON_EP,CON_EPS,CON_GPE,CON_NP,CON_ROE,CON_BP_REL,CON_EP_REL,CON_EPS_REL,CON_GPE_REL,CON_NP_REL,CON_ROE_REL
253,000001.SZ,000001,1,0.010554,0.0598358,0.0492818,-0.1335194,-0.0610924,-0.000766073,-0.084438,-0.196152,0.192042,0.404528,-2.68993,-1.55873,0.00787122,-0.345008,-0.0435455,0.618289,0.0243583,-0.37193,-0.394504,-0.220608,-0.238206,0.0,0.0,-0.637419,-0.863264,-0.0456769,-0.0183242,1.23843,-1.01533,0.141103,0.200521,0.0,0.0,-0.724791,0.051492,-0.651404,-0.507549,-0.605417,-0.775589,-0.153251,0.479198,0.465426,0.460099,-0.00153382,0.0197923,0.321393,0.409169,-0.757801,0.079701,-0.230209,-0.202915,-0.842237,-0.211478,-0.31376,-0.443157,-0.609949,-0.197398,0.379106,0.550992,0.475405,0.410572,0.0678501,0.0930895,-0.0908156,-0.440135,-0.668966,0.531175,-0.13546,0.60012,2.55483,-1.77285,-1.83608,-1.32515,-0.331887,-0.0586364,0.0673122,-0.542813,0.598118,0.0895684,-0.671377,-0.299304,-0.972924,-0.5125,-0.0546007,0.661707,-0.139912,0.0757634
253,000002.SZ,000002,1,0.010554,-0.0716172,-0.0821712,-0.08250450000000001,-0.0100775,0.303238,0.727358,-0.910154,0.470339,1.99015,0.204544,1.0089,1.85346,1.08129,0.523913,-0.132168,-0.190214,-1.656,0.338584,-1.29352,-0.920626,-0.289815,-0.200301,-1.34444,-0.560894,-0.49091,-0.272009,-1.63962,-0.465876,-0.808389,0.164456,-0.487475,-0.123081,-2.82421,-0.492098,0.80119,1.42499,0.929178,0.632525,0.37433,-0.0052849,0.00196126,-0.177096,0.568156,0.662675,0.44321,0.157853,-0.28849,0.498313,0.4321,0.0135998,-0.35972,0.220212,0.100861,-0.656439,-1.24313,0.952714,-0.495295,-0.544042,-0.612737,-0.71063,0.572997,0.48559,0.295299,-0.37815,-0.527793,-0.0394657,0.197646,1.22398,0.964541,2.24291,1.37657,0.673935,1.21945,0.811263,-0.85212,0.359145,1.12802,0.00604381,-2.16297,0.180822,0.00897472,-0.34927,-0.916759,-0.269847,-0.83077,-0.525768
253,000003.SZ,000003,0,0.010554,0.0833563,0.0728023,-0.0581503,0.0142767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,000004.SZ,000004,1,0.010554,0.133195,0.122641,-0.08496350000000001,-0.0125365,-0.642894,-0.588395,-1.21938,-0.289195,-0.449094,-0.746366,-0.570831,-0.42441,0.968148,0.606972,-0.414064,2.34518,-2.97635,-2.48343,0.48094,-2.76734,1.64098,1.96021,-1.16529,-1.21595,2.99015,3.06002,0.145313,1.00444,0.372007,0.413935,1.72287,1.36007,1.44042,-0.761582,-2.27969,-1.94896,-1.77,-1.77883,-0.591445,0.197566,0.197973,0.246487,-2.6308,-2.26449,-1.30146,-0.322857,-1.94861,-1.70519,-1.05755,-0.311834,-1.18187,-0.539463,-0.0781944,1.02236,-1.0192,0.567751,0.548436,0.962795,1.01785,1.08117,-0.487939,0.431174,0.708444,1.09096,-0.193194,0.0184966,-0.139214,-0.531822,-1.64992,-0.562449,-1.52952,-1.43065,-0.490782,-2.8997,-1.20808,-1.11128,-1.42981,-0.0687787,-0.103497,-2.98416,0.137113,0.219204,0.231931,-0.0219636,0.232275,0.186577
253,000005.SZ,000005,1,0.010554,-0.155337,-0.165891,-0.07135164000000001,0.00107536,0.290866,-1.85839,-0.665304,-0.985201,0.037722,-1.25052,-0.917792,-2.63334,-1.82288,-2.50843,2.85695,-2.45187,-1.20196,0.554491,-1.07648,0.51465,-0.0789593,0.0155431,-2.52942,-2.39357,-0.700347,-0.619481,-1.10113,-0.80424,0.589087,2.05412,-0.762572,-0.236145,0.85073,-1.78221,0.831857,0.44767,-0.0196855,-0.139737,-0.126386,0.31632,0.0797289,-0.061146,-0.170017,0.0703381,0.106215,0.11785,0.441061,0.564055,-0.114098,0.198563,0.293115,0.331887,0.335096,0.361579,1.03074,-1.0941,0.347368,0.329859,0.386946,0.568065,-0.773716,-1.13759,-1.30278,-1.13296,-0.114859,0.0109968,-0.0827668,-0.113811,0.229756,0.60006,0.658081,0.392686,-0.0874056,0.824821,-1.03777,0.0283663,-0.21007,2.34979,-0.228008,0.716259,0.143309,0.341458,0.553951,-0.121801,0.490898,0.431068
253,000006.SZ,000006,1,0.010554,-0.120929,-0.131483,-0.07251300000000001,-8.6e-05,0.991946,1.40558,0.473421,-0.778182,2.23956,2.24518,1.77446,-2.51428,-0.832276,-1.00806,0.00216597,-1.04769,0.308942,0.44281,0.259191,0.584316,0.23767,0.399713,2.08093,2.22464,-0.146108,-0.140266,-0.127759,0.523624,0.968435,0.382308,0.156578,-0.118355,0.0498755,0.318182,0.595946,0.536846,0.339731,0.179896,0.225232,0.245823,0.262108,0.148567,-0.295576,-0.0274931,0.144606,0.197191,1.48919,0.927061,0.96431,0.852139,1.08861,0.813993,0.817448,0.251913,0.223385,-0.389007,0.381944,0.170003,0.189048,0.134716,0.819889,0.416039,0.395965,0.241473,-0.00885552,0.000847836,-0.00638121,0.778063,1.70467,2.16304,1.80691,1.487,1.42641,0.265961,0.442165,2.15819,0.576099,1.63348,2.13973,1.28755,1.88347,2.66011,2.26772,0.935979,2.26628,2.24123
253,000007.SZ,000007,1,0.010554,-0.126471,-0.137025,0.12000099999999998,0.192428,-3.07221,-1.10567,-2.42842,-1.32605,-0.0233227,-0.44451,-1.0799,0.0431787,-0.682097,0.133956,0.0506413,0.0920741,0.252806,-2.32125,1.90036,-2.01192,2.05502,2.04947,1.34795,-2.14875,-0.0965638,-0.284771,0.542707,-0.446195,0.953395,-1.19036,1.45278,0.645954,1.53359,-0.0443947,0.758054,-0.174516,1.53776,1.65412,0.721935,-1.93803,-1.81024,-1.05976,0.0992701,0.316158,-0.454456,-0.899585,-0.364155,-0.940915,-2.13864,-2.02822,0.253799,-1.09641,-2.41529,-2.30935,-0.139492,1.4615,0.148727,-0.983589,-2.45469,-1.37462,0.992372,0.0786357,-1.62585,-1.07583,-0.207046,0.0198228,-0.149196,-2.61146,-0.0369637,1.48734,1.06687,-0.0320041,0.340277,0.365844,-3.06141,-3.91227,-2.47309,-0.0737102,-1.97104,-2.78773,0.146944,0.234921,0.24856,-0.0235384,0.248929,0.199954
253,000008.SZ,000008,1,0.010554,-0.07342330000000001,-0.0839773,-0.10588900000000001,-0.033462,-0.0340707,0.221772,0.804866,-0.644973,-0.0742656,-1.12769,0.192834,-0.446655,0.808186,-0.21957,-0.0379539,0.00986222,-0.815629,-0.46898,-0.899138,-0.290502,1.39853,1.12932,-0.349676,0.549839,-1.17119,-0.869127,-1.87751,-0.948657,0.741662,0.78542,-0.587888,-0.0728232,-1.16447,-0.15151,0.456923,0.542726,1.38804,1.15715,0.146812,0.494334,0.787038,0.560399,0.145544,0.389117,0.552981,0.55406,0.901863,1.06163,0.570044,-0.386373,0.645106,0.527444,0.5469,0.331526,1.63584,-0.63545,0.13547,0.255942,0.330263,0.199113,-1.33411,-1.34045,-1.38813,-2.6403,4.06009,-0.0148565,0.111817,-0.790618,1.55095,0.505522,1.4297,-1.24531,-0.748356,0.541748,0.659249,-0.188471,-0.991822,1.10485,-0.365333,-0.647564,0.444644,-0.9071,-1.68267,2.99321,-1.78021,-1.81053
253,000009.SZ,000009,1,0.010554,-0.0619925,-0.0725465,-0.0989666,-0.0265396,-0.388781,-0.0455433,-0.647709,0.895637,2.04051,2.11156,-0.518902,0.450068,-0.0409768,1.57608,1.99281,1.04182,-0.426447,0.206701,-0.0245297,-0.0590462,0.355061,0.446986,-0.298696,0.0144181,-0.458667,-0.433683,0.882338,1.51522,-0.863791,-1.64767,-0.0802711,-0.0937563,-1.06811,0.468911,0.354706,-1.0244,-0.790806,-0.260347,0.106965,-0.11615,-0.0980425,0.0967038,-0.368824,-0.320509,-0.255336,-0.140272,-0.254016,0.204791,0.832206,1.3445,-0.292524,-0.331245,-0.136136,0.192184,0.508732,-0.696741,0.198193,0.0471411,0.218243,0.344771,-0.0329961,-0.394235,-0.0780489,0.428318,0.142675,-0.0136598,0.10281,0.429743,-0.400645,0.512274,0.161493,-0.747772,0.26546,0.026264,-0.964519,-0.563909,-0.694198,-0.767389,-1.19406,-0.374539,-0.606765,-0.353755,-0.157937,-0.527489,-0.169478,-0.160345
253,000010.SZ,000010,0,0.010554,-0.028665499999999997,-0.0392195,0.043387999999999996,0.115815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
