month,stock,code,status,hs300_return,curr_return,excess_return_curr,next_return,excess_return_next,EP,EPcut,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROE_ttm,ROA_q,ROA_ttm,grossprofitmargin_q,grossprofitmargin_ttm,profitmargin_q,profitmargin_ttm,assetturnover_q,assetturnover_ttm,operationcashflowratio_q,operationcashflowratio_ttm,financial_leverage,debtequityratio,cashratio,currentratio,ln_capital,HAlpha,return_1m,return_3m,return_6m,return_12m,wgt_return_1m,wgt_return_3m,wgt_return_6m,wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,exp_wgt_return_12m,std_FF3factor_1m,std_FF3factor_3m,std_FF3factor_6m,std_FF3factor_12m,std_1m,std_3m,std_6m,std_12m,ln_price,beta,turn_1m,turn_3m,turn_6m,turn_12m,bias_turn_1m,bias_turn_3m,bias_turn_6m,bias_turn_12m,rating_average,rating_change,rating_targetprice,holder_avgpctchange,macd,dea,dif,rsi,psy,bias,CON_BP,CON_EP,CON_EPS,CON_GPE,CON_NP,CON_ROE,CON_BP_REL,CON_EP_REL,CON_EPS_REL,CON_GPE_REL,CON_NP_REL,CON_ROE_REL
174,000001.SZ,000001,1,0.04002,-0.066653,-0.106673,0.0111506,0.0278466,0.371583,0.371645,0.918397,0.283752,0.587283,0.498912,-3.09944,0.364633,1.28484,0.399716,1.99166,-0.534402,-0.259609,-0.0911042,0.242793,0.239921,0.0,0.0,0.234769,0.236349,0.102763,0.0687651,1.36176,0.877075,-0.155329,-0.285001,0.0,0.0,-0.114253,-0.325415,0.46608,0.361127,0.29573,0.413325,0.196398,0.152251,0.220481,0.202993,-0.270336,0.0979956,0.231613,0.247887,0.0241576,0.132394,0.101476,0.000662098,-0.392274,0.0215145,-0.0412355,-0.0118017,-1.76612,-0.614904,0.0936568,0.125575,0.130021,0.136942,-0.0735015,-0.0260263,0.00719824,0.0149681,-0.172533,0.282979,0.575484,-0.442021,3.12033,1.93256,2.54502,-0.655296,-0.391166,0.437136,0.392936,0.326255,2.01793,-0.109539,1.39871,-0.254587,-0.0859706,-0.0135064,-0.0648948,-0.0319223,-0.536501,0.0869995
174,000002.SZ,000002,1,0.04002,0.005631900000000002,-0.0343881,0.0237405,0.0404365,0.888961,1.18129,0.178218,0.528051,0.597104,-0.113945,-0.0112484,2.16055,1.17069,0.305685,0.230025,0.0172007,-0.236507,-0.105921,-0.993075,-0.880502,-0.467531,-0.356494,-0.158451,-0.187265,-0.404939,-0.339925,-0.0380501,-0.185316,-1.07801,0.270365,0.172445,0.198084,-3.13493,1.41915,-0.0192314,-0.160403,-0.0283364,-0.408371,-0.125808,0.0521664,0.218134,0.11249,-0.329618,-0.0848789,-0.0658279,0.0667789,0.380136,-0.336747,0.383471,0.681555,-0.199472,-0.232836,0.198733,0.399959,-0.0198551,0.247733,-0.612769,-0.519148,-0.327334,-0.392401,-0.745042,-0.77596,-0.26348,-0.430487,-0.646589,-0.0881716,-0.443396,0.4128,2.45734,1.63265,1.89649,-0.907715,-0.216239,0.0223803,0.959044,1.19789,0.834834,1.19782,-2.16763,-0.0438415,-0.422638,-0.0411628,0.290657,0.446039,0.185906,0.30375
174,000003.SZ,000003,0,0.04002,0.0213135,-0.0187065,-0.028955599999999998,-0.0122596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,000004.SZ,000004,1,0.04002,0.0399702,-4.98e-05,-0.0130826,0.0036134,-0.0335124,0.146539,-0.738603,-0.388369,-0.11059,0.169097,-0.27889,-0.379061,-1.63971,-0.722925,-1.16259,-2.68061,-0.843155,0.112023,-0.68765,-0.0686305,0.355147,0.911543,-0.97548,-0.320681,-0.895374,-0.804112,-1.00412,0.0906804,-0.0305837,0.0667969,-0.983278,-1.04134,2.13775,-0.6733,-0.711271,-0.263424,0.378651,0.368752,-0.476823,-1.90638,-1.40845,-0.662265,-0.0588455,-0.0798246,-0.311586,-0.966148,0.251311,0.0863453,0.878503,1.15408,0.0317461,-1.01584,-0.369274,0.167742,0.568452,-0.999008,-0.0400325,-1.629,-0.370135,0.330707,-0.823109,-2.34656,-1.6203,-0.618408,-0.596128,0.0373933,-0.241339,-0.941544,0.125399,-0.609021,-0.357106,0.0719031,-2.20221,-0.777781,0.295704,0.647035,0.710793,-0.0335742,2.77395,0.592761,-0.136106,-0.16697,-0.164241,-0.147313,-0.145113,-0.117404
174,000005.SZ,000005,1,0.04002,0.0177799,-0.0222401,0.0313281,0.0480241,-1.99193,-2.02151,-1.06778,-0.822207,0.0997118,1.23914,-0.503775,1.691,-0.262872,-2.5053,3.52401,-2.751,-1.7177,-2.15527,-1.38383,-1.37069,-2.05793,-2.70741,-2.50305,-2.59636,-0.37798,-0.587403,-1.68223,-1.80764,0.903153,1.42763,-0.481189,-1.10864,0.416747,0.883256,-0.192644,-0.464735,1.26025,0.780153,0.0902554,-0.608237,0.149384,0.625123,0.18844,-0.0835104,-0.192599,0.0125104,0.261779,0.739346,0.436432,0.527089,0.340193,-0.357577,0.145487,1.98786,1.24763,0.417633,0.538026,0.503922,0.627317,0.64197,0.186922,-0.160584,-0.063442,0.0444465,-0.118269,0.00741864,2.38104,-0.269901,-0.344403,-0.211203,-0.317251,-0.202599,-1.00272,-0.15841,0.0586661,0.128368,0.141018,-0.00666095,0.550336,0.117601,-0.0270028,-0.0331259,-0.0325846,-0.029226,-0.0287896,-0.0232924
174,000006.SZ,000006,1,0.04002,-0.010549299999999998,-0.0505693,0.059652,0.076348,2.00197,2.31443,0.480535,0.31367,0.17483,2.89168,0.050922,2.23096,1.07763,1.75374,0.558807,1.43205,1.50125,1.0381,0.786934,0.718462,0.0817007,0.703359,1.07072,1.12556,0.419667,0.227818,0.793263,0.900258,0.296503,-0.397428,-0.180801,-0.143185,-0.390796,-0.153964,0.31298,-0.143774,0.103597,-0.54441,0.342639,0.136153,-0.182366,-0.101933,0.258689,0.242174,0.267004,0.12609,1.08812,0.475018,-0.107258,-0.0574021,0.69183,0.494774,-0.0303605,0.124855,0.755501,-0.905438,0.426488,0.402855,0.230121,0.40421,0.719974,0.546835,-0.0595464,0.765463,0.630147,-0.00670687,-1.51623,0.254228,1.55854,1.45029,1.90433,-0.272729,0.797226,0.0997212,0.156123,0.993208,-0.373218,0.438948,1.30983,0.609953,1.05781,1.04009,-0.0954351,1.00621,1.43376,0.574019
174,000007.SZ,000007,1,0.04002,0.0091923,-0.0308277,-0.0363176,-0.0196216,-0.764798,-0.684954,-1.18111,-0.579377,0.177669,-0.861169,-0.768098,0.000343719,1.1472,-0.0176384,-0.00903702,-0.0130851,-0.390393,-0.615448,-0.72953,-0.614145,0.763984,1.1947,-0.27917,-0.315327,-0.0209888,-0.325251,-2.15853,-1.39972,0.193126,0.989654,-0.464703,-0.129914,-0.154302,-1.09074,0.644832,-0.677733,-2.02354,-2.68866,1.50351,-0.306294,-2.3093,-1.3789,0.234426,0.93264,0.489438,-0.746806,-0.714568,-2.44679,-2.7741,-2.87013,0.0190954,-1.6296,-2.32801,-1.8923,-0.73494,0.795907,-0.558978,-0.674883,-1.08853,-0.551617,-1.25455,-1.57373,-2.87443,-2.2372,0.313539,-0.00269902,0.0174197,0.758974,-1.03908,2.13586,1.70274,-1.21974,3.4377,0.17243,-1.19837,-0.462491,-0.307875,2.66739,-0.881011,2.08183,0.00982407,0.0120518,0.0118548,0.0106329,0.0104741,0.00847417
174,000008.SZ,000008,1,0.04002,-0.0056165000000000034,-0.0456365,0.007944700000000002,0.0246407,-0.716553,-0.377682,-1.53551,-2.20715,0.131416,-0.348857,-0.579891,-0.00403354,-2.3545,0.206987,0.106049,0.153554,-0.41528,-0.71963,-0.348322,-0.515832,1.01727,0.991378,-0.0358374,-0.178843,-2.74269,-2.80715,2.42281,-2.22673,1.3442,0.680038,2.25463,2.43755,1.81072,-0.869366,0.480698,-0.454753,-1.60399,-1.72845,0.664882,0.233403,0.442561,0.540837,-0.219917,-0.0490296,0.108695,0.212115,0.763328,-1.00048,-0.986273,-1.33723,1.65372,-0.0426183,0.123734,0.256652,-0.880618,0.166735,1.07943,0.828067,0.789411,0.755945,0.758516,0.118718,-0.302274,-0.706543,-0.504934,0.031673,-0.20442,0.885681,-0.398112,-0.251364,-0.425777,2.76121,3.12639,-0.819531,-1.47859,-0.000821449,0.32043,-0.0284382,0.364738,3.47584,-0.115285,-0.141427,-0.139116,-0.124777,-0.122914,-0.0994444
174,000009.SZ,000009,1,0.04002,0.03142585,-0.00859415,-0.0434161,-0.0267201,-1.58465,-1.444,-0.984865,-0.0970413,-0.0122247,-0.753865,-0.876064,-0.595617,0.0573211,-0.871929,-0.066397,-1.30926,-0.919007,-0.959923,-0.29645,-0.577618,-0.326566,-0.278675,-0.707745,-0.781827,0.291703,0.129388,0.15099,-1.01,0.123039,-0.435324,0.0940545,-0.157794,-1.14106,-0.299702,0.219974,0.168285,0.601403,2.12577,-0.267149,-0.2654,-0.195247,0.483426,-0.274217,-0.0883804,-0.236183,0.113835,-0.148809,-0.389479,-0.175717,-0.784384,-0.593375,-1.37503,-1.12021,-2.02161,-0.597374,-0.103853,-0.577092,-0.703441,-0.551835,-0.842017,0.0252777,-0.133044,0.256345,-0.411207,0.316137,-0.0198303,0.127986,-1.18636,0.312159,0.019262,0.191626,0.62332,0.0829638,0.499325,-1.7763,-2.12471,-0.977161,-0.930743,-1.65511,-0.646018,0.375469,-1.21928,-1.24704,-0.690915,-1.41635,-2.16289
174,000010.SZ,000010,1,0.04002,-0.028474600000000003,-0.0684946,-0.197295,-0.180599,-1.03107,-0.861919,-2.10254,-0.962663,0.00979897,-0.0868363,-1.14439,3.9e-05,1.46679,-0.0020038,-0.00102664,-0.00148652,-2.46216,0.664982,-1.8165,-0.0257121,0.82526,0.574822,-1.46418,-0.788328,-0.461103,0.817472,0.35675,0.0539406,-0.969145,0.662989,-1.27908,-1.00916,-0.0229372,-0.872584,0.0479877,-3.03953,-3.14742,-2.63387,0.886275,-1.45677,-1.77956,0.00842198,0.278286,-0.259089,-1.03246,-1.23566,-0.000791162,-1.968,-2.065,-2.80469,3.76799,0.154658,-0.204643,1.28981,-1.35024,2.06245,-0.00466729,-0.391455,-0.537109,-0.374437,-0.000354904,-0.516646,-0.888793,-1.04561,0.00488816,-0.00030662,0.00197894,1.74159,0.0750183,-1.40946,-1.0323,0.00129216,3.31871,-0.767902,-0.00242473,-0.0053056,-0.0058284,0.000275304,-0.022746,-0.00486055,0.00111605,0.00136913,0.00134675,0.00120794,0.0011899,0.000962699
