month,stock,status,return,EP,EPcut,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROE_ttm,ROA_q,ROA_ttm,grossprofitmargin_q,grossprofitmargin_ttm,profitmargin_q,profitmargin_ttm,assetturnover_q,assetturnover_ttm,operationcashflowratio_q,operationcashflowratio_ttm,financial_leverage,debtequityratio,cashratio,currentratio,ln_capital,HAlpha,return_1m,return_3m,return_6m,return_12m,wgt_return_1m,wgt_return_3m,wgt_return_6m,wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,exp_wgt_return_12m,std_FF3factor_1m,std_FF3factor_3m,std_FF3factor_6m,std_FF3factor_12m,std_1m,std_3m,std_6m,std_12m,ln_price,beta,turn_1m,turn_3m,turn_6m,turn_12m,bias_turn_1m,bias_turn_3m,bias_turn_6m,bias_turn_12m,rating_average,rating_change,rating_targetprice,holder_avgpctchange,macd,dea,dif,rsi,psy,bias,CON_BP,CON_EP,CON_EPS,CON_GPE,CON_NP,CON_ROE,CON_BP_REL,CON_EP_REL,CON_EPS_REL,CON_GPE_REL,CON_NP_REL,CON_ROE_REL
260,000001.SZ,1,0.0158837,-0.853619,-0.751171,-0.742344,-0.0829822,-0.901893,0.962972,-2.29073,-0.133049,-0.15838,-0.124367,-0.0389044,-0.133684,-0.704705,-0.607215,-0.412924,-0.399011,0,0,-1.11302,-1.10374,-0.102116,-0.0645464,1.38546,0.342818,0.189269,0.261204,0,0,-0.781669,-0.151198,0.700141,-0.112261,-1.05734,-1.04677,0.228471,0.369451,0.0367257,0.348997,0.302284,0.349951,0.396796,0.288627,-0.20787,-0.91582,-1.15853,-0.605791,-0.407163,-0.68724,-0.9578,-0.688427,-0.630764,-0.183818,0.213808,0.267593,0.181455,0.435398,0.0185111,-0.319679,-0.518135,0.0356174,-0.639748,-0.165674,-0.0857668,0.594834,1.73765,2.35058,2.04152,0.582834,-0.0815819,0.993032,-1.04098,-1.08586,0.835558,0.208417,-1.02295,-0.156305,-0.74361,-0.871156,-1.85122,-0.58501,0.00187751,-0.932487
260,000002.SZ,1,0.0783607,0.343242,0.660206,-1.01284,0.456296,-1.72498,1.348,0.992716,1.47532,0.148277,-0.042535,-0.125511,0.0199734,-0.271856,0.450999,-1.18856,-1.00353,-0.354884,-0.306598,-0.911483,-0.571284,-0.383944,-0.28237,-0.147134,-0.0802808,-0.680988,0.22288,-0.542131,-0.173953,-2.7767,-0.334939,-0.196217,0.0258723,0.436201,0.993928,0.0424819,-0.0275626,0.0680659,-0.0693219,-0.379074,-0.158572,0.00412699,0.077654,0.75566,0.804489,0.831676,0.612902,0.0935214,0.198496,0.232121,0.109375,-1.00574,1.10271,-0.420813,-0.613488,-0.625592,-0.636587,-0.705542,-0.70166,-0.354629,0.123539,-0.961547,-0.459519,0.328036,-1.4433,-2.10956,-2.0951,-2.24487,-0.34184,0.00437665,-0.693518,-0.740497,1.2507,1.59338,0.355948,-2.13963,0.922146,0.46743,0.432309,0.459496,0.433731,0.469846,0.159404
260,000003.SZ,0,-0.0824236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
260,000004.SZ,1,0.0396869,-0.711087,-0.709274,-1.25476,-0.520815,-1.09725,-0.842364,-0.540874,0.0228176,-2.51369,0.209746,0.049903,0.141384,-2.98229,-2.43038,-2.73755,-2.68921,1.62176,1.77444,-2.65322,-2.09636,0.110924,3.12513,0.0624852,0.652678,0.506486,0.470005,1.42698,1.67394,1.57662,-0.459746,-2.10111,-0.444588,-0.0301042,-0.927578,-1.25883,-0.178717,0.170808,0.343992,-2.42607,-2.35669,-1.24947,-0.371852,-1.5068,-0.900072,-0.748967,-1.33909,-1.99357,-0.890877,-0.287957,-0.433207,-0.987375,0.561141,0.281364,0.649512,0.700755,0.873431,-1.34406,-0.669498,-0.60914,-0.274838,-0.126967,0.0549515,-0.227061,-0.188018,-1.165,-0.452409,-1.18538,-0.390312,1.18479,-2.21939,-0.00087362,0.00526217,0.428453,-0.230308,1.59122,0.126646,-0.201443,-0.160404,-0.0235599,-0.0650217,-0.0225806,-0.0277686
260,000005.SZ,1,-0.0287324,0.837594,-2.03361,-0.573551,-0.850989,0.118711,-0.916714,-0.986395,1.79791,1.51122,2.28835,0.0260639,2.33266,-1.3447,0.970407,-0.0862664,0.953408,0.377531,0.26624,-1.76301,-2.39684,-0.245081,-0.373672,0.589507,-0.487104,0.548036,2.07382,-0.697353,-0.116331,0.814882,-1.95512,-0.288811,0.0587543,-0.43983,-0.0191056,-0.217954,-1.66063,-1.08666,-0.274806,-0.108881,-0.140379,-0.490709,-0.864431,0.888542,0.12403,-0.298583,-0.117099,0.437013,-0.926344,-0.76628,-0.214046,0.80132,-1.04045,0.54493,0.0948805,0.258646,0.338731,0.409226,-1.18567,-0.938499,-1.03925,-0.066314,0.0287007,-0.118592,-0.254881,-0.23866,-0.0133184,-0.120059,0.983192,0.873041,-0.158541,-0.000456285,0.00274839,0.223777,-0.120288,0.831081,0.066146,-0.105212,-0.0837778,-0.0123051,-0.0339603,-0.0117937,-0.0145033
260,000006.SZ,1,-0.035912,1.49229,1.89636,0.31288,-0.736942,2.41177,2.07888,1.93583,-1.34039,0.63923,-0.224556,0.26333,-0.0883022,0.721026,0.656788,0.536538,0.660704,0.377165,0.250175,1.8062,2.29156,0.0418885,-0.046276,0.353896,0.461967,0.801968,-0.651368,0.58837,0.13625,0.131646,0.224855,0.0149255,0.18032,-0.270911,0.213885,0.0369256,0.121368,0.0225122,0.232008,0.00019284,-0.0205412,0.0431147,0.106719,0.616496,0.624007,0.972742,1.07427,0.63004,0.85301,0.65967,0.756114,0.0767005,-0.415009,0.337002,0.276015,0.266106,0.185845,0.644941,0.614673,0.749574,0.639061,-0.0119631,0.00517762,-0.021394,0.241948,-0.159101,0.318685,0.163355,1.01433,0.906451,-0.0772138,0.291369,0.094885,-0.429461,-1.80459,-0.274421,-0.380731,1.8266,-1.9495,-1.79421,-2.79028,-1.79335,-2.34353
260,000007.SZ,1,-0.104942,-2.88968,-1.24312,-2.76019,-1.59607,0.0897044,-0.72658,-1.49523,0.0129187,-0.292795,0.118753,0.0282537,0.0800475,0.474305,-2.51651,-0.927844,-2.16248,2.25539,2.07719,2.22508,-2.16895,-0.0935483,-0.218361,0.910628,-0.228563,1.23618,-0.809494,1.41688,0.250501,0.880665,-0.57654,-2.14427,-2.25026,-3.07,-1.62354,-1.88378,-2.07929,0.467695,-1.10989,1.93092,-1.50429,-1.9504,-1.21731,-0.930167,-1.27844,-1.54253,-1.99757,-2.43477,-1.05847,-1.4991,-1.77843,-1.09974,1.63389,-1.97478,-1.38237,-0.828038,-1.39397,-0.862954,-0.451298,0.213601,-0.346629,-0.0718854,0.031112,-0.128556,1.31061,2.68171,-2.48722,-2.2157,-0.817579,-0.292278,-0.479106,-0.00049462,0.0029793,0.242578,-0.130394,0.900905,0.0717033,-0.114052,-0.0908164,-0.0133389,-0.0368135,-0.0127845,-0.0157218
260,000008.SZ,1,-0.0284464,0.202971,0.356813,0.920263,-0.466486,-0.203714,-0.513631,-0.774545,-0.0997354,0.311656,0.147242,-0.0325123,0.330404,-0.810439,-0.336989,-0.829808,-0.232338,1.34194,1.21422,-0.0201814,0.489887,-1.04616,-0.808899,-0.740124,-0.326854,0.664449,0.693326,-0.622631,-0.290741,-1.03668,0.754632,-0.65801,-0.286172,0.418838,0.845182,-0.153381,0.357903,0.635181,0.618065,-0.476291,-0.306582,0.00488436,0.482706,1.13777,0.726375,1.31541,1.42018,0.870034,0.0528049,0.88156,0.945119,1.73775,-0.130706,0.630266,0.546876,0.782733,0.703141,0.263656,-0.233185,0.53672,-0.0687376,-0.310257,-0.0358014,-0.429851,-0.739472,-2.08687,0.00713566,-1.23793,0.227276,0.936416,-1.12642,1.07261,0.23798,-1.29526,-0.00890149,0.0924386,-0.926233,-0.129519,1.32232,2.00489,2.33359,1.89946,2.18084
260,000009.SZ,1,0.404184,-0.0320698,0.476511,-0.530325,1.25542,1.28836,1.67574,-0.431678,0.980702,0.811654,1.79912,-0.288867,1.59086,-0.143833,0.396194,-0.385418,0.0543926,0.23678,0.383145,-0.207507,0.0782191,-0.393254,-0.275403,0.656557,0.667396,-0.833694,-1.7344,-0.167368,-0.147352,-1.05245,0.806978,-0.252341,0.26162,0.292289,-0.104326,0.0144851,0.453069,0.0240723,0.0446429,-0.0291284,0.00333349,0.029298,0.0885013,0.456171,1.04442,0.443292,0.626986,0.747433,1.01925,0.331408,0.208504,0.856826,-0.990286,0.544025,0.495975,0.365606,0.302488,0.543038,0.54761,0.338299,-0.312941,1.17482,-0.0363551,-0.704412,0.0364416,-0.0108742,-0.127186,-0.236147,0.239732,-0.110537,-0.0955714,-0.961799,-0.918675,-0.99213,-0.902271,-1.20093,-0.830169,0.649444,0.549099,0.254873,0.49799,0.238374,0.0744212
260,000010.SZ,0,-0.0583996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
