month,stock,status,return,EP,EPcut,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROE_ttm,ROA_q,ROA_ttm,grossprofitmargin_q,grossprofitmargin_ttm,profitmargin_q,profitmargin_ttm,assetturnover_q,assetturnover_ttm,operationcashflowratio_q,operationcashflowratio_ttm,financial_leverage,debtequityratio,cashratio,currentratio,ln_capital,HAlpha,return_1m,return_3m,return_6m,return_12m,wgt_return_1m,wgt_return_3m,wgt_return_6m,wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,exp_wgt_return_12m,std_FF3factor_1m,std_FF3factor_3m,std_FF3factor_6m,std_FF3factor_12m,std_1m,std_3m,std_6m,std_12m,ln_price,beta,turn_1m,turn_3m,turn_6m,turn_12m,bias_turn_1m,bias_turn_3m,bias_turn_6m,bias_turn_12m,rating_average,rating_change,rating_targetprice,holder_avgpctchange,macd,dea,dif,rsi,psy,bias,CON_BP,CON_EP,CON_EPS,CON_GPE,CON_NP,CON_ROE,CON_BP_REL,CON_EP_REL,CON_EPS_REL,CON_GPE_REL,CON_NP_REL,CON_ROE_REL
152,000001.SZ,1,-0.0456123,0.642084,0.716173,0.20509,0.247624,1.20816,1.0097,-1.8068,0.0933262,-0.262687,0.0168934,0.0568071,-0.380384,1.31061,0.715712,0.560092,0.51741,0,0,0.4526,0.617173,0.117327,0.0645833,0.0392712,1.24838,-0.129077,-0.293591,0,0,0.275772,-0.750921,0.159298,-0.0209944,-0.0177272,0.230056,0.204483,0.12277,0.266324,0.505906,-0.0738909,0.124435,0.2376,0.352747,0.410481,0.0170045,-0.279047,-0.381923,-0.0164081,-0.290322,0.300051,-0.0566425,-1.59139,-0.754138,0.235226,0.153623,0.251451,0.444525,-0.939784,-1.53167,-1.76045,-0.82126,-0.408643,-0.349277,-0.319995,-0.650884,-1.82708,2.01533,2.0691,0.138848,-1.05356,-0.0793835,0.556613,0.610122,2.87727,0.0273514,1.73588,0.501175,1.31,0.45333,0.498386,0.235886,0.284421,-0.420676
152,000002.SZ,1,0.0534494,0.400376,0.384122,0.559571,0.372753,0.355884,-1.06682,0.250739,-1.14285,-2.15022,-0.866329,-0.032664,-0.455945,-1.10177,-1.02115,-1.32854,-1.28357,-0.398548,-0.706222,-0.355785,-0.608621,-0.484942,-0.375203,0.28031,-0.19685,-0.627744,-0.211592,-0.342397,-0.288338,-3.4185,0.694765,0.823652,0.582199,0.341275,0.541842,0.233347,0.276312,0.306132,0.182696,0.13118,0.179495,0.247167,0.208437,1.2237,0.665508,0.632708,1.15209,0.871932,0.526331,0.892422,1.18208,0.798164,-0.218805,-0.179302,-0.0666644,0.0442592,-0.0487089,0.039265,0.135999,0.429198,0.254823,-0.148271,-0.959128,0.0218583,0.706916,-2.2555,1.72936,1.80222,-1.33219,1.1183,0.288019,1.00395,0.596371,-0.711297,0.312867,-1.41281,-0.739833,0.534488,0.772564,0.578436,1.2303,0.486021,0.515023
152,000003.SZ,0,-0.0171102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152,000004.SZ,1,-0.0636402,0.806734,0.662606,-0.346064,-0.229296,-0.349783,0.119487,-0.218378,0.352644,3.04542,0.329756,-0.747618,0.2021,1.02283,1.88517,1.68589,2.19411,0.143124,0.270616,0.138912,0.250463,-0.0260375,0.0602474,-0.354054,-0.139774,0.117304,0.0720634,-0.0498194,-0.377918,2.04471,0.842623,0.444127,-0.0828373,-0.863752,0.184292,1.06657,1.23406,1.04397,1.15966,0.0594378,1.10427,1.29907,1.3112,0.512727,1.09511,1.57984,1.08745,0.874321,1.14312,1.78907,1.97644,0.468136,-0.861664,1.64455,1.61808,1.41398,1.28697,0.462523,0.415154,0.518499,-0.261642,-0.723138,0.00873467,0.105352,-0.317955,0.320737,0.743614,0.863249,-0.642623,0.16968,0.246187,0.415855,0.796905,0.759084,0.300316,2.52828,0.580498,-0.124957,-0.0505798,0.11684,0.118291,0.183326,0.135288
152,000005.SZ,1,-0.0405477,-2.57981,-2.07227,-0.873861,-1.03612,-0.253265,0.352693,-0.885429,0.0572263,-0.78196,0.0535121,0.0134267,0.0327964,-1.39413,-2.34026,-0.977824,-1.71783,-0.531785,-1.29066,-2.71086,-2.78122,-0.550857,-0.734659,0.602796,-0.198245,0.869611,1.82232,-0.604341,-1.428,0.331639,0.205235,0.484875,0.9886,0.900933,0.516,0.413016,0.726027,0.428025,0.0873886,0.022266,0.431968,0.51952,0.441655,1.06698,1.53498,0.971122,0.69913,0.790595,1.18896,0.693122,0.402206,1.22776,0.291163,0.715316,0.805977,0.589164,0.302411,0.93344,1.19964,1.03505,0.27268,-0.117349,0.00141744,3.53265,0.223233,0.00600841,0.303555,0.245136,0.0135533,1.17847,0.34283,0.067484,0.12932,0.123183,0.0487346,0.410284,0.0942019,-0.0202777,-0.00820797,0.0189605,0.019196,0.0297497,0.0219542
152,000006.SZ,1,-0.0225822,1.39031,1.37044,0.728093,0.572443,0.770691,0.510514,1.96618,-1.87936,1.32215,-0.776763,0.440328,-0.558314,0.0484631,0.343111,-0.111319,-0.00653838,0.0690724,-0.229672,0.249473,0.211163,-0.19367,-0.0444587,1.05117,0.0817173,-0.826598,-0.904082,-0.107296,-0.0581351,-0.131233,-0.121014,-0.0121445,0.764386,-0.594636,-0.0358006,0.083325,0.594755,-0.400529,-0.0302719,0.0378868,0.119177,0.219789,0.0904404,-0.0430116,-0.209871,-0.41365,0.0278946,0.0899004,0.090339,-0.82576,-0.168405,0.366879,-1.07689,0.382721,0.182326,-0.157816,0.0935229,0.344917,-0.174105,-1.31534,-0.731278,0.111096,-0.000559865,-0.574399,0.22457,-1.55246,0.666434,0.0645964,-0.383823,0.456584,-0.00619218,0.97701,1.88182,0.146932,-1.12812,1.00696,0.327878,0.173662,0.233669,-0.12478,-1.05194,0.0071975,0.208867
152,000007.SZ,1,-0.0487844,-1.54767,-1.76926,-1.71431,-0.198069,-0.810339,-0.133314,-0.568338,1.08801,-0.317662,-1.88689,0.0399811,0.0976592,0.470738,2.91139,-0.472805,-2.34132,1.92445,2.03639,-2.10943,-1.84116,-0.0764658,0.113574,1.81462,-1.16723,2.46435,2.36735,-0.846746,-0.831846,0.988049,-0.128462,-0.239184,-0.640828,-0.0973877,-0.0109409,0.285279,0.275169,0.64717,0.924205,-0.582427,0.0948145,0.326727,0.460508,0.222025,0.333276,0.810611,0.57422,0.654261,0.775939,1.31513,1.29583,0.459188,0.326334,0.892837,0.877641,0.809504,0.848078,0.486586,0.511697,0.738761,0.987405,-0.349435,0.00422078,0.0509082,0.729063,-0.0869523,0.064993,0.0313321,-1.21536,-0.551997,-0.604438,0.20095,0.385081,0.366806,0.145119,1.22172,0.280509,-0.0603818,-0.0244412,0.0564593,0.0571606,0.0885868,0.0653738
152,000008.SZ,1,-0.0515102,-0.13111,0.283139,-0.872167,-2.15443,-0.230102,-0.300135,-0.427018,0.372352,-0.427814,0.348185,0.0873627,0.213395,-0.0176164,-0.226938,-0.0303443,0.0637005,0.904302,0.91052,0.332422,0.814665,-2.65155,-2.76147,-2.15328,1.55004,1.34318,0.564436,2.3808,2.59743,2.15754,0.58623,0.365296,-0.123664,1.08338,-0.35659,0.714017,0.662003,1.11762,0.771856,0.313664,0.689939,0.781105,0.843229,0.723681,0.976704,0.528981,-0.244642,1.02241,1.00093,1.10199,1.32462,-0.152019,0.106177,1.36706,1.3832,1.06454,0.753579,0.928611,1.03444,0.516137,-1.24942,-0.763551,0.00922281,0.11124,-0.378712,-0.193748,0.166278,0.107716,0.35708,1.31783,0.489593,0.439095,0.84144,0.801506,0.317099,2.66958,0.612939,-0.13194,-0.0534065,0.123369,0.124902,0.193571,0.142848
152,000009.SZ,1,0.00521931,-1.45046,-1.94188,-1.71923,-0.612609,0.429102,-0.906828,-0.929347,-0.930769,-1.2676,-0.507601,-0.447708,-0.17512,-0.699807,-0.489347,-0.0752524,-0.383435,0.019744,-0.0747742,-0.69292,-1.20933,0.0678297,-0.00879944,-0.188653,-0.765309,0.378218,-0.59328,0.487132,0.129145,-1.61739,-0.796007,-3.14116,-3.12368,-2.41718,-1.49213,-2.6095,-2.05116,-1.03593,-0.750296,0.0465907,-1.90784,-1.98727,-1.55097,-1.4701,-1.35535,-0.724713,-0.417374,-3.57911,-2.88643,-2.10625,-1.44845,-0.825666,0.531157,-0.994123,-0.776923,-0.268836,-0.2982,-1.17454,-0.953055,-0.0788337,-0.249033,-0.97463,4.20055,-3.49203,0.978998,0.297882,-2.92236,-2.64624,-0.0461806,-0.454185,-1.24924,-2.33535,-2.10485,-0.777572,-0.579871,-0.586811,0.265821,-2.62101,-1.16301,1.18723,-0.00595783,1.18739,1.1689
152,000010.SZ,0,-0.0171102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
